stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
948,87007,"Army Navy Drive, SB @ 28th Street S, FS",38.851254,-77.075243,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87007#realTimeResultsContainer"
949,87008,"Army Navy Drive, SB @ 25th Street, NS",38.848384,-77.077496,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87008#realTimeResultsContainer"
950,87018,"S Adams Street, EB @ 25th Street S, FS",38.846886,-77.077651,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87018#realTimeResultsContainer"
951,87009,"26th Street S, NB @ S Veitch Street, NS",38.846964,-77.075833,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87009#realTimeResultsContainer"
952,87010,"26th Street S, NB @ S Troy Street, FS",38.848186,-77.075135,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87010#realTimeResultsContainer"
953,87011,"28th Street S, EB @ 26th Street S, FS",38.848574,-77.074272,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87011#realTimeResultsContainer"
954,87012,"28th Street S, EB @ 1428 28th Street S, MB",38.847110,-77.072247,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87012#realTimeResultsContainer"
955,87013,"28th Street S, EB @ S Mead Street, NS",38.846454,-77.070538,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87013#realTimeResultsContainer"
956,87014,"S Lang Street, SB @ 28th Street S, FS",38.845832,-77.066956,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87014#realTimeResultsContainer"
957,87015,"S Glebe Road, NB @ S Mead Street, NS",38.844841,-77.068725,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87015#realTimeResultsContainer"
958,87016,"S Glebe Road, NB @ S Troy Street, NS",38.844538,-77.071463,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87016#realTimeResultsContainer"
959,87017,"S Glebe Road, NB @ S Adams Street, NS",38.844173,-77.074669,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87017#realTimeResultsContainer"
961,82102,"Shirlington Road, SB @ 25th Street S, FS",38.847015,-77.083916,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A82102#realTimeResultsContainer"
962,82103,"Shirlington Road, SB @ Four Mile Run, NS",38.844469,-77.085569,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A82103#realTimeResultsContainer"
966,87210,"S Glebe Road, SB @ S Adams Street, FS",38.844023,-77.074588,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87210#realTimeResultsContainer"
967,87211,"S Glebe Road, SB @ S Troy Street, FS",38.844299,-77.071489,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87211#realTimeResultsContainer"
968,87212,"S Glebe Road, SB @ S Meade Street, FS",38.844668,-77.068535,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87212#realTimeResultsContainer"
969,87213,"28th Street S, WB @ opposite 1400, MB",38.846828,-77.071209,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87213#realTimeResultsContainer"
970,87214,"28th Street S, WB @ 1501 28th Street S, MB",38.847565,-77.072814,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87214#realTimeResultsContainer"
971,87215,"28th Street S, WB @ 26th Street S, NS",38.848750,-77.074180,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87215#realTimeResultsContainer"
972,87216,"26th Street S, SB @ S Troy Street, FS",38.848509,-77.075119,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87216#realTimeResultsContainer"
973,87217,"26th Street S, SB @ 25th Street S, FS",38.847712,-77.075575,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87217#realTimeResultsContainer"
974,87218,"S Adams Street, NB @ 26th Street S, FS",38.846514,-77.077244,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87218#realTimeResultsContainer"
975,87226,"Army Navy Drive, NB @ 25th Street S, FS",38.848119,-77.077372,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87226#realTimeResultsContainer"
976,87219,"Army Navy Drive, NB @ 28th Street S, NS",38.851500,-77.074834,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87219#realTimeResultsContainer"
977,87220,"Army Navy Drive, NB @ 23rd Street S, NS",38.852988,-77.073814,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87220#realTimeResultsContainer"
978,87221,"Army Navy Drive, NB @ 22nd Street S, FS",38.854401,-77.072736,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87221#realTimeResultsContainer"
979,87222,"Army Navy Drive, NB @ 20th Street S, FS",38.855807,-77.071893,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87222#realTimeResultsContainer"
980,87223,"Army Navy Drive, NB @ Memorial Drive, NS",38.859130,-77.069240,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87223#realTimeResultsContainer"
981,87224,"Army Navy Dr, NB @ S Nash St (Horizon APTS), FS",38.863750,-77.067666,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87224#realTimeResultsContainer"
982,87225,"Army Navy Drive, NB @ S Lynn Street, NS",38.865345,-77.065268,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87225#realTimeResultsContainer"
985,77015,"Walter Reed Drive, NB @ 6th Street S, NS",38.867474,-77.087856,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77015#realTimeResultsContainer"
986,77016,"Clarendon Blvd, EB @ N Fillmore Street, NS",38.887710,-77.093320,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77016#realTimeResultsContainer"
988,77210,"Walter Reed Drive, SB @ S Randolph Street, NS",38.848080,-77.094458,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77210#realTimeResultsContainer"
992,77201,"Walter Reed Drive, SB @ 8th Street S, NS",38.866039,-77.087871,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77201#realTimeResultsContainer"
993,77202,"Walter Reed Drive, SB @ 9th Street S, NS",38.864406,-77.087525,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77202#realTimeResultsContainer"
994,77203,"Walter Reed Drive, SB @ Columbia Pike, FS",38.862261,-77.087136,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77203#realTimeResultsContainer"
995,77204,"Walter Reed Drive, SB @ 13th Street S, NS",38.860105,-77.087358,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77204#realTimeResultsContainer"
996,77205,"Walter Reed Drive, SB @ 13th Road S, FS",38.858872,-77.087721,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77205#realTimeResultsContainer"
997,77206,"Walter Reed Drive, SB @ 15th Street S, NS",38.857171,-77.088282,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77206#realTimeResultsContainer"
998,77207,"Walter Reed Drive, SB @ Glebe Road, NS",38.856110,-77.088585,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77207#realTimeResultsContainer"
999,77214,"Walter Reed Drive, SB @ 18th Street S, NS",38.853920,-77.089116,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77214#realTimeResultsContainer"
1000,77208,"Walter Reed Drive, SB @ 19th Street S, FS",38.851812,-77.091561,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77208#realTimeResultsContainer"
1001,77209,"Walter Reed Drive, SB @ S Pollard Street, NS",38.850003,-77.092963,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77209#realTimeResultsContainer"
1003,77211,"S Arlington Mill Drive, EB @ 28th Road S, FS",38.845025,-77.095601,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77211#realTimeResultsContainer"
1004,77212,"S Arlington Mill Drive, EB @ S Taylor Street, NS",38.843654,-77.092072,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77212#realTimeResultsContainer"
1005,77213,"S Arlington Mill Drive, EB @ Campbell Avenue, FS",38.841930,-77.089412,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77213#realTimeResultsContainer"
1007,77008,"Walter Reed Drive, NB @ 16th Road S, NS",38.855799,-77.088319,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77008#realTimeResultsContainer"
1008,77009,"Walter Reed Drive, NB @ 16th Street S, NS",38.856930,-77.088080,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77009#realTimeResultsContainer"
1009,77012,"Walter Reed Drive, NB @ Columbia Pike, NS",38.862030,-77.086861,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77012#realTimeResultsContainer"
1010,77017,"Walter Reed Drive, NB @ Columbia Pike , FS",38.862880,-77.086937,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77017#realTimeResultsContainer"
1011,77013,"Walter Reed Drive, NB @ 9th Street S, NS",38.863913,-77.087166,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77013#realTimeResultsContainer"
1012,77014,"Walter Reed Drive, NB @ 8th Street S, NS",38.865645,-77.087526,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77014#realTimeResultsContainer"
1015,42222,"Washington Blvd, NB @ 10th Street N, FS",38.884865,-77.093224,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A42222#realTimeResultsContainer"
1016,42223,"Wilson Blvd, WB @ N Randolph Street, NS",38.879995,-77.108711,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A42223#realTimeResultsContainer"
1017,87227,"28th Street S, WB @ S Lang Street, FS",38.846183,-77.067296,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A87227#realTimeResultsContainer"
1018,77216,"N Highland Street, SB @ 11th Street N, NS",38.886460,-77.094939,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77216#realTimeResultsContainer"
1022,62215,"Lee Highway, EB @ N Utah Street, MB ",38.897124,-77.114199,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A62215#realTimeResultsContainer"
1076,77217,"6th Street S, WB @ N Fillmore Street, NS",38.868100,-77.087700,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77217#realTimeResultsContainer"
1077,41033,"Wilson Blvd, EB @ N Monroe Street, FS",38.882005,-77.102437,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A41033#realTimeResultsContainer"
1078,77218,"6th Street S, WB @ S Wayne Street, NS",38.868829,-77.083382,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77218#realTimeResultsContainer"
1079,77018,"6th Street S, EB @ S Wayne Street, FS",38.868664,-77.083047,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A77018#realTimeResultsContainer"
1091,45004,"S George Mason Drive, SB @ At 1402, MB",38.853888,-77.101927,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45004#realTimeResultsContainer"
1092,45002,"S Four Mile Run Drive, WB @ Across from 4600, MB",38.855267,-77.106618,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45002#realTimeResultsContainer"
1093,45003,"S George Mason Drive, SB @ 12th Road S, NS",38.857659,-77.100819,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45003#realTimeResultsContainer"
1094,45005,"Columbia Pike, EB @ S Glebe Rd, FS",38.861346,-77.091210,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45005#realTimeResultsContainer"
1095,45009,"Columbia Pike, WB @ S Glebe Rd, NS",38.861409,-77.091764,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45009#realTimeResultsContainer"
1096,45008,"Columbia Pike, WB @ Walter Reed Drive, NS",38.862707,-77.086780,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45008#realTimeResultsContainer"
1097,45006,"Columbia Pike, EB @ Walter Reed Drive, FS",38.862577,-77.086579,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45006#realTimeResultsContainer"
1098,45007,"Columbia Pike, WB @ S Barton St, FS",38.863348,-77.084432,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45007#realTimeResultsContainer"
1099,45001,"Sequoia/DHS S Uhle Street WB @ S Walter Reed Drive",38.872790,-77.082993,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45001#realTimeResultsContainer"
1100,41034,"Columbia Pike, EB @ Four Mile Run, FS",38.856500,-77.108900,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A41034#realTimeResultsContainer"
1101,41238,"Columbia Pike, WB @ S Buchanan Street, NS",38.856820,-77.108380,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A41238#realTimeResultsContainer"
1111,75030,"S Randolf Street SB @ Campbell Ave, FS",38.840680,-77.088880,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A75030#realTimeResultsContainer"
1123,45010,"Clarendon Blvd, EB @ N Pierce Street, FS",38.893653,-77.075386,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45010#realTimeResultsContainer"
1125,42028,"2nd St S, EB @ S Courthouse Rd, SB",38.871573,-77.081959,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A42028#realTimeResultsContainer"
1126,52030,"N Glebe Road, NB @ 11th Street N, NS",38.883385,-77.116248,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A52030#realTimeResultsContainer"
1128,45023,"Wilson Blvd, WB @ N Quinn Street, FS",38.894090,-77.078440,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45023#realTimeResultsContainer"
1129,45024,"N Barton Street, SB @ 10th Street N, NS",38.885025,-77.087990,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45024#realTimeResultsContainer"
1132,45021,"N Barton Street, NB @ 10th Street N, FS",38.884885,-77.087810,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45021#realTimeResultsContainer"
1133,45022,"Clarendon Blvd, EB @ N Rhodes Street, FS",38.892834,-77.079277,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45022#realTimeResultsContainer"
1134,45011,"Columbia Pike, WB @ S Jefferson Street, NS",38.853638,-77.119637,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45011#realTimeResultsContainer"
1135,45012,"8th Road S, EB @ S Carlin Springs Road, FS",38.855599,-77.123261,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45012#realTimeResultsContainer"
1136,45013,"8th Road S, EB @ S Harrison Street, NS",38.856304,-77.121351,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45013#realTimeResultsContainer"
1137,45014,"8th Road S, EB @ S Greenbrier Street, NS",38.856503,-77.119075,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45014#realTimeResultsContainer"
1139,45016,"S Four Mile Run Drive, EB @ #4500, MB",38.854745,-77.106035,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45016#realTimeResultsContainer"
1140,45017,"S George Mason Drive, NB @ #1402, MB",38.853748,-77.101664,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45017#realTimeResultsContainer"
1141,45018,"S George Mason Drive, NB @ 12th Road S, FS",38.858212,-77.100729,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45018#realTimeResultsContainer"
1144,45025,"N Barton Street, NB @ 9th Street N, NS",38.882839,-77.087501,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45025#realTimeResultsContainer"
1145,45026,"N Barton Street, NB @ N Pershing Drive",38.880725,-77.087235,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45026#realTimeResultsContainer"
1146,45027,"N Barton Street, SB @ N Pershing Drive, NS",38.880924,-77.087376,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45027#realTimeResultsContainer"
1147,45028,"N Barton Street, SB @ 9th Street N, NS",38.883097,-77.087636,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A45028#realTimeResultsContainer"
1168,15103,"Rosslyn Metro Bay E, N Moore St, SB @ Wilson, NS",38.895245,-77.071567,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15103#realTimeResultsContainer"
1169,15013,"N Highland Street, NB @ 11th St N, FS",38.886350,-77.094760,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15013#realTimeResultsContainer"
1171,15041,"8th Rd S, EB @ 5100, MB",38.857040,-77.116260,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15041#realTimeResultsContainer"
1180,15020,"S Carlin Springs Road, NB @ Columbia Pike, FS",38.853695,-77.122079,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15020#realTimeResultsContainer"
1181,15021,"East Falls Church Metro, N Sycamore Street, Bay D",38.886298,-77.156700,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15021#realTimeResultsContainer"
1182,15022,"Crystal Drive, NB @ VRE Station",38.857872,-77.049105,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15022#realTimeResultsContainer"
1183,15024,"Crystal City Bay A, S Bell St, SB @ S Hayes St S",38.858569,-77.051336,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15024#realTimeResultsContainer"
1185,15025,"N Barton St, SB @ Clarendon Blvd, NS",38.889694,-77.088655,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15025#realTimeResultsContainer"
1196,15095,"N Sycamore Street, NB @ 22nd Road N, NS",38.889834,-77.156200,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15095#realTimeResultsContainer"
1197,15096,"Lee Hwy, EB @ N Roosevelt Street, NS",38.891210,-77.154800,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15096#realTimeResultsContainer"
1198,15097,"Lee Hwy, EB @ N Quantico Street, NS",38.891960,-77.153400,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15097#realTimeResultsContainer"
1199,15098,"Lee Hwy, EB @ N Potomac Street, FS",38.892520,-77.151500,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15098#realTimeResultsContainer"
1200,15099,"Lee Hwy, EB @ N Powhatan Street, NS",38.892810,-77.150300,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15099#realTimeResultsContainer"
1201,15047,"Lee Hwy, EB @ John Marshall Drive, FS",38.893660,-77.147190,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15047#realTimeResultsContainer"
1203,15050,"Lee Hwy, EB @ N Jefferson Street, MB",38.895533,-77.140655,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15050#realTimeResultsContainer"
1204,15049,"Lee Hwy, EB @ N Lexington Street, NS",38.894830,-77.143570,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15049#realTimeResultsContainer"
1205,15051,"Lee Hwy, EB @ N Harrison Street, NS",38.896094,-77.138224,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15051#realTimeResultsContainer"
1206,15030,"Lee Hwy, EB @ N George Mason Drive, FS",38.896224,-77.133177,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15030#realTimeResultsContainer"
1207,15031,"Lee Hwy, EB @ N Edison Street, NS",38.896284,-77.130720,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15031#realTimeResultsContainer"
1208,15032,"Lee Hwy, EB @ N Culpeper Street, FS",38.896387,-77.126788,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15032#realTimeResultsContainer"
1209,15033,"Lee Hwy, EB @ N Glebe Road, NS",38.897257,-77.124131,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15033#realTimeResultsContainer"
1210,15034,"Lee Hwy, EB @ N Albemarle Street, NS",38.897951,-77.122101,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15034#realTimeResultsContainer"
1211,15035,"Lee Hwy, EB @ N Woodrow Street, NS",38.898546,-77.119602,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15035#realTimeResultsContainer"
1212,15036,"Lee Hwy, EB @ N Stafford Street, NS",38.896989,-77.112375,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15036#realTimeResultsContainer"
1213,15037,"Lee Hwy, EB @ N Randolph Street, FS",38.896968,-77.110067,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15037#realTimeResultsContainer"
1214,15091,"Lee Hwy, EB @ N Quincy Street, FS",38.896705,-77.107940,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15091#realTimeResultsContainer"
1215,15092,"Lee Hwy, EB @ N Oakland  Street, FS",38.896245,-77.106056,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15092#realTimeResultsContainer"
1216,15093,"Lee Hwy, EB @ N Monroe Street, NS",38.895835,-77.104387,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15093#realTimeResultsContainer"
1217,15094,"Lee Hwy, EB @ Adjacent to 3206, MB",38.896210,-77.100990,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15094#realTimeResultsContainer"
1218,15088,"Lee Hwy, EB @ Kirkwood Road, NS",38.895836,-77.097497,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15088#realTimeResultsContainer"
1219,15090,"Lee Hwy, EB @ N Danville Street, FS",38.894547,-77.092764,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15090#realTimeResultsContainer"
1220,15063,"Lee Hwy, EB @ N Cleveland Street, FS",38.894754,-77.090934,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15063#realTimeResultsContainer"
1221,15065,"Lee Hwy, EB @ N Veitch Street, FS",38.895954,-77.085983,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15065#realTimeResultsContainer"
1222,15066,"Lee Hwy, EB @ N Rhodes Street, NS",38.896279,-77.082255,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15066#realTimeResultsContainer"
1223,15067,"Lee Hwy, EB @ N Quinn Street, FS",38.897800,-77.078214,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15067#realTimeResultsContainer"
1224,15068,"Lee Hwy, EB @ Fort Myer Drive, NS",38.898322,-77.073025,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15068#realTimeResultsContainer"
1225,15069,"Lee Hwy, WB @ N Nash Street, MB",38.899164,-77.072833,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15069#realTimeResultsContainer"
1226,15070,"Lee Hwy, WB @ N Oak Street, NS",38.899092,-77.075107,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15070#realTimeResultsContainer"
1227,15071,"Lee Hwy, WB @ N Scott Street, NS",38.897590,-77.080400,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15071#realTimeResultsContainer"
1228,15072,"Lee Hwy, WB @ N Vance Street, NS",38.895995,-77.086885,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15072#realTimeResultsContainer"
1229,15073,"Lee Hwy, WB @ N Adams Street, FS",38.895420,-77.089187,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15073#realTimeResultsContainer"
1230,15074,"Lee Hwy, WB @ N Cleveland Street, FS",38.894971,-77.091573,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15074#realTimeResultsContainer"
1231,15075,"Lee Hwy, WB @ N Highland Street, FS",38.895243,-77.094536,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15075#realTimeResultsContainer"
1232,15089,"Lee Hwy, EB @ N Highland Street, NS",38.894982,-77.094767,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15089#realTimeResultsContainer"
1233,15076,"Lee Hwy, WB @ Spout Run Pkwy, FS",38.896112,-77.097317,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15076#realTimeResultsContainer"
1235,15078,"Lee Hwy, WB @ N Lincoln Street, NS",38.896460,-77.102590,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15078#realTimeResultsContainer"
1236,15079,"Lee Hwy, WB @ N Oakland  Street, NS",38.896395,-77.105866,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15079#realTimeResultsContainer"
1237,15080,"Lee Hwy, WB @ N Pollard Street, NS",38.896731,-77.107010,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15080#realTimeResultsContainer"
1238,15081,"Lee Hwy, WB @ 21st Road N, FS",38.897088,-77.110032,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15081#realTimeResultsContainer"
1239,15082,"Lee Hwy, WB @ N Taylor Street, NS",38.897062,-77.112876,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15082#realTimeResultsContainer"
1240,15083,"Lee Hwy, WB @ Lorcom Lane, FS",38.898680,-77.118570,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15083#realTimeResultsContainer"
1241,15084,"Lee Hwy, WB @ N Albemarle Street, NS",38.898319,-77.121694,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15084#realTimeResultsContainer"
1242,15085,"Lee Hwy, WB @ N Glebe Road, NS",38.897781,-77.123277,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15085#realTimeResultsContainer"
1243,15086,"Lee Hwy, WB @ N Culpeper Street, NS",38.896516,-77.127268,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15086#realTimeResultsContainer"
1244,15087,"Lee Hwy, WB @ N Edison Street, NS",38.896464,-77.130318,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15087#realTimeResultsContainer"
1245,15064,"Lee Hwy, EB @ N Adams Street, FS",38.895330,-77.088206,"https://www.arlingtontransit.com/riding-art/rider-tools/art-realtime/?Stop=A15064#realTimeResultsContainer"
